ticker,price
SOL,5.0
SOLO,1.28
SOLOW,0.14
SON,58.36
SOND,1.91
SONDW,0.165
SONM,0.45
SONN,1.22
SONO,17.8
SONX,1.9
SONY,82.68
SOPA,1.66
SOPH,2.05
SOS,4.78
SOTK,5.85
SOUN,1.82
SOUNW,0.292
SOVO,14.1
SP,34.2
SPB,50.44
SPCB,0.237
SPCE,5.49
SPCM,10.255
SPCMW,0.126
SPFI,30.79
SPG,120.16
SPG-PJ,60.65
SPGI,354.66
SPGS,10.025
SPGS.U,10.02
SPH,15.9
SPI,1.54
SPIR,1.44
SPK,10.17
SPKAR,0.153
SPKAU,10.3
SPKB,10.0
SPKBU,10.0
SPKBW,0.01
SPLK,85.0
SPLP,42.5
SPLP-PA,23.25
SPNE,7.15
SPNS,19.51
SPNT,6.04
SPNT-PB,23.11
SPOK,8.18
SPOT,85.11
SPPI,0.515
SPR,26.69
SPRB,1.05
SPRC,1.0
SPRO,1.88
SPRY,6.5
SPSC,134.76
SPT,67.54
SPTK,10.01
SPTKU,10.0
SPTKW,0.018
SPTN,32.46
SPWH,9.96
SPWR,22.71
SPXC,71.17
SQ,73.38
SQFT,1.17
SQFTP,20.2
SQFTW,0.093
SQL,0.45
SQLLW,0.033
SQM,102.5
SQNS,3.66
SQSP,21.24
SQZ,2.76
SR,70.01
SR-PA,23.64
SRAD,10.15
SRAX,1.7
SRC,40.44
SRC-PA,22.35
SRCE,57.57
SRCL,51.27
SRDX,34.8
SRE,155.43
SRG,11.91
SRG-PA,23.438
SRGA,2.5
SRI,25.76
SRL,8.06
SRNE,1.65
SRPT,109.68
SRRK,11.88
SRT,3.28
SRTS,7.84
SRZN,1.25
SSAA,10.03
SSAAW,0.004
SSB,86.28
SSBI,15.44
SSBK,29.4
SSD,92.49
SSKN,0.819
SSL,17.54
SSNC,53.35
SSNT,3.64
SSP,14.88
SSRM,14.51
SSSS,9.2368
SST,5.17
SST.WS,0.787
SSTI,34.53
SSTK,56.06
SSU,5.61
SSU.WS,0.151
SSY,0.872
SSYS,14.24
ST,45.08
STAA,66.3
STAB,0.12
STAF,2.88
STAG,32.68
STAR,11.01
STAR-PD,24.788
STAR-PG,24.175
STAR-PI,24.2
STBA,38.07
STBX,2.16
STC,40.41
STCN,1.37
STE,167.73
STEL,34.06
STEM,14.16
STEP,31.33
STER,13.53
STET,10.09
STET.U,10.15
STG,3.96
STGW,8.0
STIM,4.9
STIX,1.58
STIXW,0.025
STKH,1.847
STKL,8.2
STKS,6.5
STLA,14.87
STLD,100.48
STM,38.79
STN,50.08
STNE,11.39
STNG,49.37
STOK,9.99
STOR,31.7
STR,32.64
STR.WS,0.173
STRA,79.09
STRC,1.38
STRCW,0.1
STRE,10.03
STRE.U,10.0
STRL,31.2
STRM,1.75
STRN,1.39
STRNW,0.163
STRO,7.33
STRR,0.9
STRRP,9.89
STRS,25.39
STRT,29.1
STRY,0.272
STSA,0.627
STSS,1.07
STSSW,0.317
STT,79.46
STT-PD,24.42
STT-PG,24.75
STTK,4.92
STVN,15.0
STWD,21.16
STX,55.73
STXS,2.08
STZ,243.45
SU,37.02
SUAC,10.05
SUI,139.01
SUM,29.67
SUMO,8.21
SUN,42.74
SUNL,1.69
SUNL.WS,0.248
SUNW,2.6
SUP,4.78
SUPN,34.0
SUPV,1.78
SURF,1.14
SURG,5.23
SURGW,1.99
SUZ,10.89
SVC,7.77
SVFA,10.04
SVFAU,10.03
SVFAW,0.035
SVFB,10.01
SVFD,1.51
SVII,10.11
SVIIR,0.155
SVIIU,10.36
SVIIW,0.18
SVM,2.77
SVNA,10.16
SVRA,1.31
SVRE,1.39
SVREW,0.103
SVT,11.5
SVVC,1.23
SWAV,253.59
SWBI,12.18
SWCH,34.1
SWET,10.03
SWETU,10.0
SWETW,0.0004
SWI,9.34
SWIM,3.14
SWIR,28.83
SWK,85.34
SWKH,19.1
SWKS,96.54
SWN,7.12
SWSS,10.02
SWSSU,10.02
SWSSW,0.045
SWTX,27.4
SWVL,0.41
SWVLW,0.018
SWX,65.27
SXC,8.47
SXI,107.0
SXT,72.17
SXTC,0.67
SY,0.62
SYBT,74.92
SYBX,0.749
SYF,35.92
SYF-PA,18.7
SYK,221.97
SYM,9.34
SYNA,105.24
SYNH,34.13
SYPR,2.18
SYRS,4.01
SYTA,0.187
SYTAW,0.072
SYY,83.45
SZZL,10.135
SZZLU,10.14
SZZLW,0.291
T,19.02
T-PA,20.02
T-PC,18.35
TA,52.03
TAC,9.23
TACT,6.19
TAIT,3.834
TAK,13.75
TAL,5.61
TALK,0.757
TALKW,0.11
TALO,21.14
TALS,1.47
TANH,2.33
TAOP,0.625
TAP,52.08
TAP.A,79.5
TARA,2.96
TARO,28.92
TARS,17.8
TASK,22.26
TAST,1.66
TATT,6.31
TAYD,12.61
TBBK,30.88
TBCP,9.96
TBCPU,9.97
TBCPW,0.01
TBI,21.25
TBK,58.8
TBKCP,24.065
TBLA,1.96
TBLAW,0.33
TBLT,3.22
TBLTW,0.197
TBNK,20.54
TBPH,11.33
TC,7.92
TCBC,14.96
TCBI,58.97
TCBIO,20.8
TCBK,55.8
TCBP,0.17
TCBS,15.35
TCBX,19.07
TCDA,0.244
TCFC,40.16
TCI,40.59
TCMD,8.45
TCN,9.1
TCOA,9.93
TCOA.WS,0.045
TCOM,29.28
TCON,1.53
TCPC,13.43
TCRR,1.41
TCRT,1.02
TCRX,2.68
TCS,4.86
TCVA,9.91
TCX,32.82
TD,66.05
TDC,33.99
TDCX,13.64
TDG,618.01
TDOC,32.67
TDS,10.25
TDS-PU,18.985
TDS-PV,17.02
TDUP,1.2
TDW,32.38
TDW.WS,1.9
TDW.WSA,1.048
TDW.WSB,0.663
TDY,413.27
TEAM,141.18
TECH,352.29
TECK,34.55
TECTP,10.24
TEDU,4.54
TEF,3.67
TEL,127.03
TELA,8.1
TELL,2.92
TEN,19.99
TENB,40.33
TENX,0.135
TEO,3.99
TER,96.59
TERN,4.71
TESS,4.89
TETCU,9.94
TETE,10.21
TETEU,10.073
TETEW,0.03
TEVA,9.18
TEX,45.2
TFC,46.33
TFC-PI,18.65
TFC-PO,22.3
TFC-PR,20.07
TFFP,1.2
TFII,105.2
TFPM,11.3
TFSL,14.15
TFX,215.02
TG,10.07
TGAA,10.16
TGAAU,10.14
TGAAW,0.05
TGAN,6.27
TGB,1.39
TGH,30.94
TGH-PA,23.76
TGH-PB,20.8
TGI,11.99
TGL,1.99
TGLS,24.61
TGNA,19.32
TGS,8.92
TGT,178.98
TGTX,8.81
TGVC,10.08
TGVCW,0.012
TH,12.83
THAC,10.25
THACW,0.04
THC,43.97
THCA,10.44
THCAW,0.03
THCH,3.83
THCHW,0.16
THCP,9.8
THFF,48.35
THG,138.53
THM,0.455
THMO,0.116
THO,88.49
THR,19.72
THRD,18.23
THRM,74.21
THRN,4.13
THRX,6.72
THRY,19.46
THS,46.75
THTX,1.91
THWWW,4.21
TIG,2.55
TIGO,13.31
TIGR,4.99
TIL,2.11
TILE,11.0
TIMB,12.8
TINV,10.18
TINV.U,10.18
TIOA,10.0
TIOAW,0.037
TIPT,13.21
TIRX,0.56
TISI,0.767
TITN,34.5
TIVC,1.63
TIXT,20.39
TJX,75.12
TK,4.41
TKAT,0.87
TKC,4.08
TKLF,1.349
TKNO,5.36
TKR,74.37
TLF,4.091
TLGA,9.99
TLGY,10.12
TLIS,0.5
TLK,25.83
TLRY,5.325
TLS,4.76
TLSA,0.661
TLYS,9.39
TM,143.75
TMAC,10.03
TMAC.U,10.02
TMBR,1.73
TMC,0.93
TMCI,20.54
TMCWW,0.14
TMDI,0.431
TMDX,57.53
TME,5.81
TMHC,28.19
TMKR,10.09
TMKRU,10.19
TMKRW,0.19
TMO,546.09
TMP,84.49
TMQ,0.59
TMST,19.37
TMUS,145.0
TNC,65.55
TNDM,42.27
TNET,69.63
TNGX,8.1
TNK,33.21
TNL,39.57
TNON,2.27
TNP,18.49
TNP-PD,24.15
TNP-PE,24.42
TNP-PF,23.95
TNXP,0.495
TNYA,2.93
TOI,2.04
TOIIW,0.17
TOL,46.24
TOMZ,0.62
TOP,4.86
TOPS,3.41
TOST,20.45
TOUR,1.05
TOVX,0.658
TOWN,32.87
TPB,21.46
TPBA,9.9
TPBAU,10.53
TPBAW,0.61
TPC,7.22
TPG,38.9
TPH,18.44
TPHS,0.588
TPIC,15.0965
TPL,2699.9
TPR,34.98
TPST,1.65
TPVG,12.95
TPX,32.65
TR,42.41
TRAQ,10.17
TRAQ.U,10.118
TRC,18.03
TRCA,10.0
TRCA.WS,0.018
TRDA,17.96
TREE,26.44
TREX,48.92
TRGP,74.19
TRHC,3.78
TRI,110.7
TRIB,1.33
TRIN,11.3
TRIP,21.33
TRIS,10.03
TRKA,0.3
TRKAW,0.04
TRMB,59.83
TRMD,27.59
TRMK,36.9
TRMR,6.55
TRN,33.105
TRNO,58.24
TRNS,80.82
TRON,10.17
TRONW,0.015
TROO,1.79
TROW,126.35
TROX,20.59
TRP,47.81
TRQ,31.27
TRS,26.5
TRST,38.04
TRT,4.98
TRTL,9.88
TRTL.U,10.07
TRTN,65.4
TRTN-PA,25.79
TRTN-PB,25.32
TRTN-PC,24.79
TRTN-PD,23.68
TRTN-PE,21.1
TRTX,7.35
TRTX-PC,16.76
TRU,65.32
TRUE,2.59
TRUP,62.66
TRV,179.5
TRVG,1.27
TRVI,2.2
TRVN,3.46
TRX,0.383
TS,34.85
TSAT,8.99
TSBK,34.01
TSCO,216.2
TSE,25.39
TSEM,43.24
TSHA,2.2
TSIB,10.03
TSIBU,10.0
TSIBW,0.002
TSLA,194.42
TSLX,18.63
TSM,80.46
TSN,64.34
TSP,2.79
TSPQ,9.95
TSPQ.U,9.94
TSPQ.WS,0.009
TSQ,12.31
TSRI,9.27
TSVT,16.87
TT,176.88
TTC,111.6
TTCF,3.35
TTD,53.56
TTE,59.56
TTEC,47.5
TTEK,157.78
TTGT,48.73
TTI,3.88
TTM,27.03
TTMI,15.23
TTNP,0.963
TTOO,2.03
TTSH,4.32
TTWO,101.03
TU,21.77
TUEM,0.138
TUP,5.49
TURN,5.61
TUSK,6.09
TUYA,1.09
TV,5.69
TVTX,21.51
TW,58.5
TWCB,9.81
TWI,14.85
TWIN,10.76
TWKS,9.51
TWLO,53.88
TWLV,9.95
TWLVW,0.01
TWND,10.08
TWNI,9.99
TWNI.U,10.0
TWNI.WS,0.01
TWNK,26.67
TWO,16.57
TWO-PA,20.09
TWO-PB,19.1
TWO-PC,19.05
TWOA,9.996
TWOU,11.78
TWST,30.43
TX,32.21
TXG,40.5
TXMD,5.93
TXN,177.57
TXRH,98.09
TXT,70.2
TYDE,0.45
TYL,337.2
TYRA,7.49
TZOO,6.269
TZPS,9.99
U,36.04
UA,8.33
UAA,9.61
UAL,44.04
UAMY,0.36
UAN,121.47
UAVS,0.577
UBA,18.81
UBCP,14.91
UBER,31.57
UBFO,6.96
UBP,18.99
UBP-PH,20.7
UBP-PK,19.64
UBS,18.43
UBSI,42.85
UBX,2.62
UCBI,37.69
UCBIO,24.9
UCL,2.07
UCTT,34.93
UDMY,14.91
UDR,39.77
UE,15.28
UEC,4.12
UEIC,22.9
UFAB,0.8
UFCS,29.7
UFI,8.32
UFPI,79.28
UFPT,116.11
UG,11.2
UGI,38.07
UGIC,88.73
UGP,2.61
UGRO,4.16
UHAL,52.07
UHALB,59.58
UHS,127.63
UHT,49.99
UI,292.03
UIHC,0.34
UIS,4.71
UK,1.66
UKOMW,0.024
UL,47.92
UVE,10.36
ULBI,4.69
ULCC,13.95
ULH,38.33
ULTA,436.27
UMBF,84.19
UMC,7.58
UMH,17.28
UMH-PD,23.725
UMPQ,20.4
UNAM,1.26
UNB,24.3
UNCY,0.7
UNF,189.87
UNFI,45.58
UNH,503.01
UNIT,7.7
UNM,40.55
UNP,210.66
UNTY,28.48
UNVR,29.35
UONE,5.51
UONEK,4.69
UP,1.56
UP.WS,0.145
UPC,1.24
UPH,0.423
UPH.WS,0.051
UPLD,8.36
UPS,181.47
UPST,21.64
UPTD,10.14
UPTDU,10.11
UPWK,21.085
UPXI,4.47
URBN,26.02
URG,1.34
URGN,9.08
URI,354.89
UROY,2.92
USAC,18.39
USAP,7.74
USAS,0.522
USAU,4.24
USB,43.77
USB-PA,850.0
USB-PH,19.03
USB-PP,24.29
USB-PQ,16.859
USB-PR,17.95
USB-PS,20.37
USCB,13.29
USCT,10.22
USCTU,10.211
USCTW,0.015
USDP,3.92
USEA,2.99
USEG,2.89
USER,7.43
USFD,34.21
USIO,2.27
USLM,129.17
USM,22.23
USNA,52.33
USPH,84.72
USX,1.96
UTAA,10.117
UTAAU,10.06
UTHR,259.12
UTI,7.48
UTL,52.11
UTMD,90.04
UTME,1.76
UTRS,0.233
UTSI,4.24
UTZ,17.57
UUU,3.23
UUUU,7.46
UVSP,28.05
UVV,55.59
UWMC,4.19
UWMC.WS,0.24
UXIN,3.33
V,209.99
VABK,34.1
VAC,146.66
VACC,2.59
VAL,69.1
VAL.WS,13.02
VALE,15.81
VALN,14.54
VALU,63.5
VANI,1.59
VAPO,0.549
VAQC,9.99
VATE,1.0
VAXX,1.76
VBFC,51.53
VBIV,0.684
VBLT,0.13
VBNK,6.89
VBTX,32.85
VC,144.52
VCEL,23.28
VCNX,0.57
VCSA,1.87
VCTR,31.84
VCXA,9.85
VCXAU,9.81
VCXAW,0.04
VCXB,10.2
VCXB.U,10.21
VCXB.WS,0.038
VCYT,28.82
VECO,19.73
VECT,8.05
VEDU,0.778
VEEE,2.22
VEEV,191.66
VEL,10.17
VELO,10.01
VELOW,0.001
VENA,8.61
VENAU,9.0
VENAW,0.06
VEON,0.427
VERA,16.85
VERB,0.19
VERBW,0.082
VERI,7.27
VERO,0.21
VERU,6.27
VERV,26.06
VERX,17.71
VERY,7.0
VET,20.77
VEV,1.17
VFC,33.45
VFF,2.23
VGFC,0.072
VGR,10.68
VGZ,0.59
VHAQ,10.5
VHAQ.R,0.18
VHAQ.WS,0.09
VHC,1.27
VHI,25.07
VHNAW,0.029
VIA,7.36
VIAO,1.64
VIASP,24.075
VIAV,11.03
VICI,31.85
VICR,56.42
VIEW,1.4
VIEWW,0.061
VIGL,11.0
VII,10.02
VIIAU,10.02
VIIAW,0.012
VINC,4.265
VINE,1.524
VINO,1.565
VINP,9.885
VIOT,1.04
VIPS,9.17
VIR,27.35
VIRC,4.12
VIRI,0.31
VIRT,22.33
VIRX,2.9
VISL,0.42
VIST,14.25
VITL,14.7
VIV,7.57
VIVE,0.452
VIVK,1.115
VIVO,31.83
VJET,3.24
VKTX,4.47
VLCN,1.34
VLD,2.8
VLD.WS,0.42
VLDR,1.14
VLDRW,0.51
VLGEA,22.94
VLN,3.97
VLN.WS,0.275
VLNS,0.848
VLO,140.71
VLON,0.269
VLRS,10.55
VLTA,0.721
VLTA.WS,0.17
VLY,12.64
VLYPO,25.21
VLYPP,22.91
VMAR,4.48
VMC,175.9
VMCA,10.25
VMD,6.99
VMEO,4.62
VMI,322.45
VMW,116.29
VNCE,7.84
VNDA,10.67
VNET,5.99
VNO,25.11
VNO-PL,18.06
VNO-PM,17.71
VNO-PN,17.59
VNO-PO,16.01
VNOM,33.4
VNRX,1.76
VNT,20.19
VNTR,0.75
VOD,11.47
VOR,4.61
VORB,2.88
VORBW,0.283
VOXR,2.6
VOXX,11.1
VOYA,63.4
VOYA-PB,20.91
VPCBU,10.0
VPCBW,0.02
VPG,38.87
VQS,0.33
VRA,3.62
VRAR,4.57
VRAX,1.48
VRAY,4.51
VRCA,2.28
VRDN,22.845
VRE,14.63
VREX,22.06
VRM,2.5916
VRME,1.31
VRMEW,0.224
VRNA,12.37
VRNS,21.59
VRNT,40.01
VRPX,0.858
VRRM,15.32
VRSK,177.0
VRSN,195.53
VRT,14.7
VRTS,193.27
VRTV,128.66
VRTX,305.28
VS,2.15
VSAC,10.172
VSAT,35.95
VSCO,44.44
VSEC,49.62
VSH,22.56
VST,22.7
VST.WSA,0.221
VSTA,4.65
VSTM,0.419
VSTO,27.26
VTEX,4.43
VTGN,0.159
VTIQ,10.01
VTIQU,10.028
VTIQW,0.014
VTNR,8.33
VTOL,26.78
VTR,44.93
VTRS,11.32
VTRU,20.99
VTSI,4.7
VTVT,0.88
VTYX,25.78
VUZI,4.76
VVI,29.48
VVNT,9.88
VVOS,0.686
VVPR,0.354
VVV,33.53
VVX,42.04
VWE,3.07
VWEWW,0.32
VXRT,1.59
VYGR,5.53
VYNE,0.246
VYNT,1.52
VZ,37.7
VZIO,10.99
VZLA,1.105
W,42.16
WAB,99.39
WABC,61.41
WAFD,35.71
WAFDP,19.12
WAFU,2.235
WAL,73.7
WAL-PA,21.2
WALD,10.0
WALDW,0.7
WASH,48.99
WAT,329.79
WATT,1.03
WAVC.WS,0.11
WAVD,0.738
WAVE,3.824
WAVS,10.06
WB,15.35
WBA,40.65
WBD,11.33
WBEV,0.45
WBS,53.12
WBS-PF,19.47
WBS-PG,23.75
WBX,6.05
WBX.WS,1.01
WCC,128.78
WCC-PA,26.92
WCN,136.11
WD,84.77
WDAY,160.74
WDC,39.46
WDFC,174.54
WDH,1.6
WDS,26.45
WE,3.06
WE.WS,0.38
WEAV,4.53
WEBR,7.22
WEC,93.26
WEJO,0.861
WEJOW,0.08
WEL,10.19
WEL.WS,0.02
WELL,69.91
WEN,20.8
WERN,42.98
WES,27.44
WEST,13.23
WESTW,1.65
WETG,1.18
WEX,163.25
WEYS,24.11
WF,27.29
WFC,46.71
WFC-PA,19.41
WFC-PC,17.89
WFC-PD,17.5
WFC-PL,1228.0
WFC-PQ,23.23
WFC-PR,25.32
WFC-PY,23.26
WFC-PZ,19.45
WFCF,11.09
WFG,86.04
WFRD,43.04
WGO,57.97
WH,72.97
WHD,56.34
WHF,12.7
WHG,10.91
WHLM,3.9
WHLR,1.95
WHLRD,11.75
WHLRP,3.08
WHR,154.51
WILC,15.14
WIMI,0.795
WINA,234.21
WING,167.03
WINT,0.175
WINV,10.16
WINVU,10.17
WIRE,151.93
WISA,0.305
WISH,0.801
WIT,4.99
WIX,91.24
WK,80.38
WKEY,1.74
WKHS,2.83
WKME,9.03
WKSP,1.779
WKSPW,0.22
WLDN,17.17
WLDS,0.64
WLDSW,0.122
WLFC,43.02
WLK,107.98
WLKP,22.81
WLMS,1.14
WLY,47.09
WLYB,45.66
WM,157.09
WMB,33.9
WMC,8.25
WMG,28.88
WMK,87.91
WMPN,11.32
WMS,88.98
WMT,147.44
WNC,24.82
WNEB,9.16
WNNR,10.22
WNNR.U,10.19
WNS,83.69
WNW,1.31
WOLF,93.81
WOOF,10.55
WOR,56.46
WORX,0.565
WOW,11.18
WPC,78.52
WPCA,10.01
WPCB,10.0
WPCB.U,10.0
WPM,37.41
WPP,51.28
WPRT,0.8
WQGA,10.13
WQGA.U,10.12
WRAC,10.15
WRAC.WS,0.03
WRAP,2.0
WRB,69.11
WRB-PE,23.1
WRB-PF,21.1
WRB-PG,17.97
WRB-PH,17.43
WRBY,18.8
WRK,36.62
WRLD,75.13
WRN,1.71
WSBC,40.27
WSBCP,25.11
WSBF,16.65
WSC,46.36
WSFS,49.02
WSM,135.36
WSO,283.23
WSO.B,284.97
WSR,9.28
WST,247.69
WT,5.23
WTBA,22.92
WTER,0.251
WTFC,90.0
WTFCM,24.0
WTFCP,24.99
WTI,7.84
WTM,1320.85
WTMA,10.04
WTMAR,0.19
WTMAU,10.16
WTRG,47.31
WTRH,0.119
WTS,156.69
WTT,1.56
WTTR,8.53
WTW,233.0
WU,14.07
WULF,1.24
WVE,3.18
WVVI,6.12
WVVIP,5.1
WW,4.05
WWAC,10.08
WWACU,10.07
WWD,99.58
WWE,76.91
WWR,1.15
WWW,11.42
WY,32.74
WYNN,78.4
WYY,2.35
X,24.21
XAIR,6.2
XBIO,0.425
XBIOW,0.001
XBIT,3.62
XCUR,1.15
XEL,67.39
XELA,0.278
XELAP,3.875
XELB,0.912
XENE,34.79
XERS,1.39
XFIN,10.06
XFINW,0.04
XFOR,1.9
XGN,2.99
XHR,15.06
XIN,0.51
XLO,2.4
XM,11.56
XMTR,44.86
XNCR,29.87
XNET,1.79
XOM,114.13
XOMA,18.29
XOMAO,23.2
XOMAP,23.52
XOS,0.922
XOSWW,0.09
XP,19.49
XPAX,9.91
XPAXU,9.95
XPAXW,0.08
XPEL,65.76
XPER,11.34
XPEV,9.02
XPL,0.569
XPO,39.84
XPOF,21.95
XPON,1.24
XPRO,19.0
XRAY,31.34
XRTX,0.901
XRX,15.75
XTLB,1.42
XTNT,0.63
XWEL,0.5
XXII,1.28
XYF,2.2
XYL,112.13
YALA,4.08
YCBD,0.263
YCBD-PA,4.14
YELL,3.69
YELP,30.78
YETI,44.22
YEXT,5.31
YGMZ,1.79
YI,2.98
YJ,0.812
YMAB,4.46
YMM,7.35
YMTX,1.82
YORW,44.04
YOSH,1.43
YOTA,9.95
YOTAU,10.063
YOU,29.0
YPF,8.08
YQ,0.98
YRD,1.53
YSG,1.35
YTEN,2.67
YTPG,9.85
YTRA,2.35
YUM,123.31
YUMC,53.02
YVR,0.278
YY,32.29
Z,37.75
ZBH,115.12
ZBRA,261.59
ZCMD,1.2
ZD,89.71
ZDGE,2.23
ZEN,76.62
ZENV,1.74
ZEPP,1.38
ZEST,1.04
ZETA,8.66
ZEUS,30.51
ZEV,1.15
ZEV.WS,0.13
ZFOX,4.09
ZFOXW,0.1
ZG,37.26
ZGN,10.8
ZGN.WS,1.88
ZH,1.27
ZI,31.69
ZIM,26.37
ZIMV,9.8
ZING,10.03
ZINGU,10.04
ZION,53.12
ZIONO,25.21
ZIONP,18.4
ZIP,16.84
ZIVO,2.8
ZIVOW,0.64
ZKIN,0.65
ZLAB,38.71
ZM,87.44
ZNH,29.86
ZNTL,22.94
ZOM,0.227
ZS,147.26
ZT,9.86
ZTAQW,0.135
ZTEK,1.52
ZTO,22.22
ZTS,149.82
ZUMZ,24.52
ZUO,8.35
ZVIA,3.58
ZWRK,10.01
ZWRKU,9.99
ZWRKW,0.001
ZWS,24.69
ZYME,8.49
ZYNE,0.64
ZYXI,13.54
ALBT,0.462
AMPX.WS,0.33
EFC-PB,19.43
GRNT.WS,1.11
GWAV,1.0
HPP-PC,15.01
KKR-PC,66.61
LLAP.WS,0.18
NCPL,1.65
OABIW,0.39
SCLX,9.2
SCLXW,0.157
SES.WS,1.05
SFE,3.77
SLNAW,0.24
SPRU,1.09
STRY.WS,0.019
